Year,Industry,Gas Type,Gas Name,Emissions,,,,,
1991,Other service activities,SF6,Sulphur hexaflouride,0.0,,,,,
1991,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,SF6,Sulphur hexaflouride,0.0,,,,,
1991,Consumer expenditure,SF6,Sulphur hexaflouride,0.0,,,,,
1992,"Agriculture, forestry and fishing",SF6,Sulphur hexaflouride,0.0,,,,,
1992,Mining and quarrying,SF6,Sulphur hexaflouride,0.0,,,,,
1992,Manufacturing,SF6,Sulphur hexaflouride,631.7,,,,,
1992,"Electricity, gas, steam and air conditioning supply",SF6,Sulphur hexaflouride,341.9,,,,,
1992,"Water supply; sewerage, waste management and remediation activities",SF6,Sulphur hexaflouride,92.6,,,,,
1992,Construction,SF6,Sulphur hexaflouride,0.0,,,,,
1992,Wholesale and retail trade; repair of motor vehicles and motorcycles,SF6,Sulphur hexaflouride,0.0,,,,,
1992,Transport and storage,SF6,Sulphur hexaflouride,0.0,,,,,
1992,Accommodation and food services,SF6,Sulphur hexaflouride,0.0,,,,,
1992,Information and communication,SF6,Sulphur hexaflouride,0.0,,,,,
1992,Financial and insurance activities,SF6,Sulphur hexaflouride,0.0,,,,,
1992,Real estate activities,SF6,Sulphur hexaflouride,0.0,,,,,
1992,"Professional, scientific and technical activities",SF6,Sulphur hexaflouride,219.5,,,,,
1992,Administrative and support service activities,SF6,Sulphur hexaflouride,0.0,,,,,
1992,Public administration and defence; compulsory social security,SF6,Sulphur hexaflouride,36.3,,,,,
1992,Education,SF6,Sulphur hexaflouride,0.0,,,,,
1992,Human health and social work activities,SF6,Sulphur hexaflouride,0.7,,,,,
1992,"Arts, entertainment and recreation",SF6,Sulphur hexaflouride,0.0,,,,,
1992,Other service activities,SF6,Sulphur hexaflouride,0.0,,,,,
1992,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,SF6,Sulphur hexaflouride,0.0,,,,,
1992,Consumer expenditure,SF6,Sulphur hexaflouride,0.0,,,,,
1993,"Agriculture, forestry and fishing",SF6,Sulphur hexaflouride,0.0,,,,,
1993,Mining and quarrying,SF6,Sulphur hexaflouride,0.0,,,,,
1993,Manufacturing,SF6,Sulphur hexaflouride,624.6,,,,,
1993,"Electricity, gas, steam and air conditioning supply",SF6,Sulphur hexaflouride,392.5,,,,,
1993,"Water supply; sewerage, waste management and remediation activities",SF6,Sulphur hexaflouride,92.9,,,,,
1993,Construction,SF6,Sulphur hexaflouride,0.0,,,,,
1993,Wholesale and retail trade; repair of motor vehicles and motorcycles,SF6,Sulphur hexaflouride,0.0,,,,,
1993,Transport and storage,SF6,Sulphur hexaflouride,0.0,,,,,
1993,Accommodation and food services,SF6,Sulphur hexaflouride,0.0,,,,,
1993,Information and communication,SF6,Sulphur hexaflouride,0.0,,,,,
1993,Financial and insurance activities,SF6,Sulphur hexaflouride,0.0,,,,,
1993,Real estate activities,SF6,Sulphur hexaflouride,0.0,,,,,
1993,"Professional, scientific and technical activities",SF6,Sulphur hexaflouride,4.0,,,,,
1993,Administrative and support service activities,SF6,Sulphur hexaflouride,0.0,,,,,
1993,Public administration and defence; compulsory social security,SF6,Sulphur hexaflouride,41.5,,,,,
1993,Education,SF6,Sulphur hexaflouride,0.0,,,,,
1993,Human health and social work activities,SF6,Sulphur hexaflouride,0.7,,,,,
1993,"Arts, entertainment and recreation",SF6,Sulphur hexaflouride,0.0,,,,,
1993,Other service activities,SF6,Sulphur hexaflouride,0.0,,,,,
1993,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,SF6,Sulphur hexaflouride,0.0,,,,,
1993,Consumer expenditure,SF6,Sulphur hexaflouride,0.0,,,,,
1994,"Agriculture, forestry and fishing",SF6,Sulphur hexaflouride,0.0,,,,,
1994,Mining and quarrying,SF6,Sulphur hexaflouride,0.0,,,,,
1994,Manufacturing,SF6,Sulphur hexaflouride,606.9,,,,,
1994,"Electricity, gas, steam and air conditioning supply",SF6,Sulphur hexaflouride,450.8,,,,,
1994,"Water supply; sewerage, waste management and remediation activities",SF6,Sulphur hexaflouride,96.5,,,,,
1994,Construction,SF6,Sulphur hexaflouride,0.0,,,,,
1994,Wholesale and retail trade; repair of motor vehicles and motorcycles,SF6,Sulphur hexaflouride,0.0,,,,,
1994,Transport and storage,SF6,Sulphur hexaflouride,0.0,,,,,
1994,Accommodation and food services,SF6,Sulphur hexaflouride,0.0,,,,,
1994,Information and communication,SF6,Sulphur hexaflouride,0.0,,,,,
1994,Financial and insurance activities,SF6,Sulphur hexaflouride,0.0,,,,,
1994,Real estate activities,SF6,Sulphur hexaflouride,0.0,,,,,
1994,"Professional, scientific and technical activities",SF6,Sulphur hexaflouride,4.0,,,,,
1994,Administrative and support service activities,SF6,Sulphur hexaflouride,0.0,,,,,
1994,Public administration and defence; compulsory social security,SF6,Sulphur hexaflouride,41.5,,,,,
1994,Education,SF6,Sulphur hexaflouride,0.0,,,,,
1994,Human health and social work activities,SF6,Sulphur hexaflouride,0.8,,,,,
1994,"Arts, entertainment and recreation",SF6,Sulphur hexaflouride,0.0,,,,,
1994,Other service activities,SF6,Sulphur hexaflouride,0.0,,,,,
1994,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,SF6,Sulphur hexaflouride,0.0,,,,,
1994,Consumer expenditure,SF6,Sulphur hexaflouride,0.0,,,,,
1995,"Agriculture, forestry and fishing",SF6,Sulphur hexaflouride,0.0,,,,,
1995,Mining and quarrying,SF6,Sulphur hexaflouride,0.0,,,,,
1995,Manufacturing,SF6,Sulphur hexaflouride,615.0,,,,,
1995,"Electricity, gas, steam and air conditioning supply",SF6,Sulphur hexaflouride,489.0,,,,,
1995,"Water supply; sewerage, waste management and remediation activities",SF6,Sulphur hexaflouride,95.0,,,,,
1995,Construction,SF6,Sulphur hexaflouride,0.0,,,,,
1995,Wholesale and retail trade; repair of motor vehicles and motorcycles,SF6,Sulphur hexaflouride,0.0,,,,,
1995,Transport and storage,SF6,Sulphur hexaflouride,0.0,,,,,
1995,Accommodation and food services,SF6,Sulphur hexaflouride,0.0,,,,,
1995,Information and communication,SF6,Sulphur hexaflouride,0.0,,,,,
1995,Financial and insurance activities,SF6,Sulphur hexaflouride,0.0,,,,,
1995,Real estate activities,SF6,Sulphur hexaflouride,0.0,,,,,
1995,"Professional, scientific and technical activities",SF6,Sulphur hexaflouride,4.0,,,,,
1995,Administrative and support service activities,SF6,Sulphur hexaflouride,0.0,,,,,
1995,Public administration and defence; compulsory social security,SF6,Sulphur hexaflouride,41.5,,,,,
1995,Education,SF6,Sulphur hexaflouride,0.0,,,,,
1995,Human health and social work activities,SF6,Sulphur hexaflouride,0.8,,,,,
1995,"Arts, entertainment and recreation",SF6,Sulphur hexaflouride,0.0,,,,,
1995,Other service activities,SF6,Sulphur hexaflouride,0.0,,,,,
1995,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,SF6,Sulphur hexaflouride,0.0,,,,,
1995,Consumer expenditure,SF6,Sulphur hexaflouride,0.0,,,,,
1996,"Agriculture, forestry and fishing",SF6,Sulphur hexaflouride,0.0,,,,,
1996,Mining and quarrying,SF6,Sulphur hexaflouride,0.0,,,,,
1996,Manufacturing,SF6,Sulphur hexaflouride,593.6,,,,,
1996,"Electricity, gas, steam and air conditioning supply",SF6,Sulphur hexaflouride,541.9,,,,,
1996,"Water supply; sewerage, waste management and remediation activities",SF6,Sulphur hexaflouride,109.2,,,,,
1996,Construction,SF6,Sulphur hexaflouride,0.0,,,,,
1996,Wholesale and retail trade; repair of motor vehicles and motorcycles,SF6,Sulphur hexaflouride,0.0,,,,,
1996,Transport and storage,SF6,Sulphur hexaflouride,0.0,,,,,
1996,Accommodation and food services,SF6,Sulphur hexaflouride,0.0,,,,,
1996,Information and communication,SF6,Sulphur hexaflouride,0.0,,,,,
1996,Financial and insurance activities,SF6,Sulphur hexaflouride,0.0,,,,,
1996,Real estate activities,SF6,Sulphur hexaflouride,0.0,,,,,
1996,"Professional, scientific and technical activities",SF6,Sulphur hexaflouride,4.0,,,,,
1996,Administrative and support service activities,SF6,Sulphur hexaflouride,0.0,,,,,
1996,Public administration and defence; compulsory social security,SF6,Sulphur hexaflouride,41.5,,,,,
1996,Education,SF6,Sulphur hexaflouride,0.0,,,,,
1996,Human health and social work activities,SF6,Sulphur hexaflouride,0.8,,,,,
1996,"Arts, entertainment and recreation",SF6,Sulphur hexaflouride,0.0,,,,,
1996,Other service activities,SF6,Sulphur hexaflouride,0.0,,,,,
1996,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,SF6,Sulphur hexaflouride,0.0,,,,,
1996,Consumer expenditure,SF6,Sulphur hexaflouride,0.0,,,,,
1997,"Agriculture, forestry and fishing",SF6,Sulphur hexaflouride,0.0,,,,,
1997,Mining and quarrying,SF6,Sulphur hexaflouride,0.0,,,,,
1997,Manufacturing,SF6,Sulphur hexaflouride,557.8,,,,,
1997,"Electricity, gas, steam and air conditioning supply",SF6,Sulphur hexaflouride,549.9,,,,,
1997,"Water supply; sewerage, waste management and remediation activities",SF6,Sulphur hexaflouride,111.3,,,,,
1997,Construction,SF6,Sulphur hexaflouride,0.0,,,,,
1997,Wholesale and retail trade; repair of motor vehicles and motorcycles,SF6,Sulphur hexaflouride,0.0,,,,,
1997,Transport and storage,SF6,Sulphur hexaflouride,0.0,,,,,
1997,Accommodation and food services,SF6,Sulphur hexaflouride,0.0,,,,,
1997,Information and communication,SF6,Sulphur hexaflouride,0.0,,,,,
1997,Financial and insurance activities,SF6,Sulphur hexaflouride,0.0,,,,,
1997,Real estate activities,SF6,Sulphur hexaflouride,0.0,,,,,
1997,"Professional, scientific and technical activities",SF6,Sulphur hexaflouride,4.0,,,,,
1997,Administrative and support service activities,SF6,Sulphur hexaflouride,0.0,,,,,
1997,Public administration and defence; compulsory social security,SF6,Sulphur hexaflouride,41.5,,,,,
1997,Education,SF6,Sulphur hexaflouride,0.0,,,,,
1997,Human health and social work activities,SF6,Sulphur hexaflouride,0.8,,,,,
1997,"Arts, entertainment and recreation",SF6,Sulphur hexaflouride,0.0,,,,,
1997,Other service activities,SF6,Sulphur hexaflouride,0.0,,,,,
1997,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,SF6,Sulphur hexaflouride,0.0,,,,,
1997,Consumer expenditure,SF6,Sulphur hexaflouride,0.0,,,,,
1998,"Agriculture, forestry and fishing",SF6,Sulphur hexaflouride,0.0,,,,,
1998,Mining and quarrying,SF6,Sulphur hexaflouride,0.0,,,,,
1998,Manufacturing,SF6,Sulphur hexaflouride,646.1,,,,,
1998,"Electricity, gas, steam and air conditioning supply",SF6,Sulphur hexaflouride,535.1,,,,,
1998,"Water supply; sewerage, waste management and remediation activities",SF6,Sulphur hexaflouride,85.6,,,,,
1998,Construction,SF6,Sulphur hexaflouride,0.0,,,,,
1998,Wholesale and retail trade; repair of motor vehicles and motorcycles,SF6,Sulphur hexaflouride,0.0,,,,,
1998,Transport and storage,SF6,Sulphur hexaflouride,0.0,,,,,
1998,Accommodation and food services,SF6,Sulphur hexaflouride,0.0,,,,,
1998,Information and communication,SF6,Sulphur hexaflouride,0.0,,,,,
1998,Financial and insurance activities,SF6,Sulphur hexaflouride,0.0,,,,,
1998,Real estate activities,SF6,Sulphur hexaflouride,0.0,,,,,
1998,"Professional, scientific and technical activities",SF6,Sulphur hexaflouride,4.0,,,,,
1998,Administrative and support service activities,SF6,Sulphur hexaflouride,0.0,,,,,
1998,Public administration and defence; compulsory social security,SF6,Sulphur hexaflouride,41.5,,,,,
1998,Education,SF6,Sulphur hexaflouride,0.0,,,,,
1998,Human health and social work activities,SF6,Sulphur hexaflouride,0.8,,,,,
1998,"Arts, entertainment and recreation",SF6,Sulphur hexaflouride,0.0,,,,,
1998,Other service activities,SF6,Sulphur hexaflouride,0.0,,,,,
1998,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,SF6,Sulphur hexaflouride,0.0,,,,,
1998,Consumer expenditure,SF6,Sulphur hexaflouride,0.0,,,,,
1999,"Agriculture, forestry and fishing",SF6,Sulphur hexaflouride,0.0,,,,,
1999,Mining and quarrying,SF6,Sulphur hexaflouride,0.0,,,,,
1999,Manufacturing,SF6,Sulphur hexaflouride,851.2,,,,,
1999,"Electricity, gas, steam and air conditioning supply",SF6,Sulphur hexaflouride,524.4,,,,,
1999,"Water supply; sewerage, waste management and remediation activities",SF6,Sulphur hexaflouride,59.4,,,,,
1999,Construction,SF6,Sulphur hexaflouride,0.0,,,,,
1999,Wholesale and retail trade; repair of motor vehicles and motorcycles,SF6,Sulphur hexaflouride,0.0,,,,,
1999,Transport and storage,SF6,Sulphur hexaflouride,0.0,,,,,
1999,Accommodation and food services,SF6,Sulphur hexaflouride,0.0,,,,,
1999,Information and communication,SF6,Sulphur hexaflouride,0.0,,,,,
1999,Financial and insurance activities,SF6,Sulphur hexaflouride,0.0,,,,,
1999,Real estate activities,SF6,Sulphur hexaflouride,0.0,,,,,
1999,"Professional, scientific and technical activities",SF6,Sulphur hexaflouride,4.1,,,,,
1999,Administrative and support service activities,SF6,Sulphur hexaflouride,0.0,,,,,
1999,Public administration and defence; compulsory social security,SF6,Sulphur hexaflouride,41.5,,,,,
1999,Education,SF6,Sulphur hexaflouride,0.0,,,,,
1999,Human health and social work activities,SF6,Sulphur hexaflouride,0.9,,,,,
1999,"Arts, entertainment and recreation",SF6,Sulphur hexaflouride,0.0,,,,,
1999,Other service activities,SF6,Sulphur hexaflouride,0.0,,,,,
1999,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,SF6,Sulphur hexaflouride,0.0,,,,,
1999,Consumer expenditure,SF6,Sulphur hexaflouride,0.0,,,,,
2000,"Agriculture, forestry and fishing",SF6,Sulphur hexaflouride,0.0,,,,,
2000,Mining and quarrying,SF6,Sulphur hexaflouride,0.0,,,,,
2000,Manufacturing,SF6,Sulphur hexaflouride,"1,218.9",,,,,
2000,"Electricity, gas, steam and air conditioning supply",SF6,Sulphur hexaflouride,483.2,,,,,
2000,"Water supply; sewerage, waste management and remediation activities",SF6,Sulphur hexaflouride,51.9,,,,,
2000,Construction,SF6,Sulphur hexaflouride,0.0,,,,,
2000,Wholesale and retail trade; repair of motor vehicles and motorcycles,SF6,Sulphur hexaflouride,0.0,,,,,
2000,Transport and storage,SF6,Sulphur hexaflouride,0.0,,,,,
2000,Accommodation and food services,SF6,Sulphur hexaflouride,0.0,,,,,
2000,Information and communication,SF6,Sulphur hexaflouride,0.0,,,,,
2000,Financial and insurance activities,SF6,Sulphur hexaflouride,0.0,,,,,
2000,Real estate activities,SF6,Sulphur hexaflouride,0.0,,,,,
2000,"Professional, scientific and technical activities",SF6,Sulphur hexaflouride,4.1,,,,,
2000,Administrative and support service activities,SF6,Sulphur hexaflouride,0.0,,,,,
2000,Public administration and defence; compulsory social security,SF6,Sulphur hexaflouride,41.5,,,,,
2000,Education,SF6,Sulphur hexaflouride,0.0,,,,,
2000,Human health and social work activities,SF6,Sulphur hexaflouride,0.9,,,,,
2000,"Arts, entertainment and recreation",SF6,Sulphur hexaflouride,0.0,,,,,
2000,Other service activities,SF6,Sulphur hexaflouride,0.0,,,,,
2000,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,SF6,Sulphur hexaflouride,0.0,,,,,
2000,Consumer expenditure,SF6,Sulphur hexaflouride,0.0,,,,,
2001,"Agriculture, forestry and fishing",SF6,Sulphur hexaflouride,0.0,,,,,
2001,Mining and quarrying,SF6,Sulphur hexaflouride,0.0,,,,,
2001,Manufacturing,SF6,Sulphur hexaflouride,896.5,,,,,
2001,"Electricity, gas, steam and air conditioning supply",SF6,Sulphur hexaflouride,443.6,,,,,
2001,"Water supply; sewerage, waste management and remediation activities",SF6,Sulphur hexaflouride,39.7,,,,,
2001,Construction,SF6,Sulphur hexaflouride,0.0,,,,,
2001,Wholesale and retail trade; repair of motor vehicles and motorcycles,SF6,Sulphur hexaflouride,0.0,,,,,
2001,Transport and storage,SF6,Sulphur hexaflouride,0.0,,,,,
2001,Accommodation and food services,SF6,Sulphur hexaflouride,0.0,,,,,
2001,Information and communication,SF6,Sulphur hexaflouride,0.0,,,,,
2001,Financial and insurance activities,SF6,Sulphur hexaflouride,0.0,,,,,
2001,Real estate activities,SF6,Sulphur hexaflouride,0.0,,,,,
2001,"Professional, scientific and technical activities",SF6,Sulphur hexaflouride,4.1,,,,,
2001,Administrative and support service activities,SF6,Sulphur hexaflouride,0.0,,,,,
2001,Public administration and defence; compulsory social security,SF6,Sulphur hexaflouride,41.5,,,,,
2001,Education,SF6,Sulphur hexaflouride,0.0,,,,,
2001,Human health and social work activities,SF6,Sulphur hexaflouride,0.9,,,,,
2001,"Arts, entertainment and recreation",SF6,Sulphur hexaflouride,0.0,,,,,
2001,Other service activities,SF6,Sulphur hexaflouride,0.0,,,,,
2001,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,SF6,Sulphur hexaflouride,0.0,,,,,
2001,Consumer expenditure,SF6,Sulphur hexaflouride,0.0,,,,,
2002,"Agriculture, forestry and fishing",SF6,Sulphur hexaflouride,0.0,,,,,
2002,Mining and quarrying,SF6,Sulphur hexaflouride,0.0,,,,,
2002,Manufacturing,SF6,Sulphur hexaflouride,976.6,,,,,
2002,"Electricity, gas, steam and air conditioning supply",SF6,Sulphur hexaflouride,402.4,,,,,
2002,"Water supply; sewerage, waste management and remediation activities",SF6,Sulphur hexaflouride,37.2,,,,,
