code,label,cx,cy
E05009110,Cowpen,-1.5273252055917683,55.12910643545279
E05009111,Cramlington East,-1.5695290058737437,55.08034908819972
E05009112,Cramlington Eastfield,-1.5742106374645053,55.09248120681964
E05009113,Cramlington North,-1.5731666666666666,55.09953333333333
E05009114,Cramlington South East,-1.5825795258126891,55.06982674841678
E05009115,Cramlington Village,-1.5883436948853624,55.08100598765432
E05009116,Cramlington West,-1.6075180214550628,55.091428776606506
E05009117,Croft,-1.512482529384109,55.12850251998119
E05009118,Druridge Bay,-1.5906416927498768,55.256136431420416
E05009119,Haltwhistle,-2.4651526728484394,54.89810046659775
E05009120,Hartley,-1.4974410870170636,55.08512813319662
E05009121,Haydon,-1.5704016643355414,55.171370577679255
E05009122,Haydon and Hadrian,-2.38165168253804,54.99626035573957
E05009123,Hexham Central with Acomb,-2.097145170939265,54.993541574546896
E05009124,Hexham East,-2.087900926177023,54.96145366986818
E05009125,Hexham West,-2.139087966637423,54.96624965823333
E05009126,Hirst,-1.5643327520658974,55.192439227631546
E05009127,Holywell,-1.5122925273151349,55.062738577375065
E05009128,Humshaugh,-2.2210636441553016,55.06992628591003
E05009129,Isabella,-1.5235699814653698,55.12040942113956
E05009130,Kitty Brewster,-1.559478069975618,55.12385612307744
E05009131,Longhorsley,-1.824448475901567,55.20238022738043
E05009132,Longhoughton,-1.7475532512444212,55.45882780031409
E05009133,Lynemouth,-1.5747246377978465,55.21915095762038
E05009134,Morpeth Kirkhill,-1.6966177429188085,55.15839950381594
E05009135,Morpeth North,-1.690270227874933,55.17236419211782
E05009136,Morpeth Stobhill,-1.6776333333333333,55.160666666666664
E05009137,Newbiggin Central and East,-1.529151391347122,55.191531269998684
E05009139,Norham and Islandshires,-2.0336249114688876,55.6659408670377
E05009141,Plessey,-1.5160602836879444,55.1152
E05009142,Ponteland East and Stannington,-1.7219821461514946,55.09991161098813
E05009143,Ponteland North,-1.8635052308389266,55.094166682940724
E05009144,Ponteland South with Heddon,-1.7950170534590029,55.00675989055502
E05009145,Ponteland West,-1.925363975142836,55.04297124330967
E05009146,Prudhoe North,-1.8564289734053185,54.96299374885023
E05009147,Prudhoe South,-1.8408875667300622,54.95446578256219
E05009148,Rothbury,-2.064897762458849,55.33431556570494
E05009149,Seaton with Newbiggin West,-1.5373854971895,55.17649440466272
E05009151,Shilbottle,-1.762096087289062,55.32147152073539
E05009152,Sleekburn,-1.5478515229997107,55.14900594321708
E05009153,South Blyth,-1.5110102235728238,55.10618492294335
E05009154,South Tynedale,-2.1352039648491004,54.87886923535419
E05009155,Stakeford,-1.5802352645196107,55.156543889250436
E05009156,Stocksfield and Broomhaugh,-1.9302313442530763,54.937381365068404
E05009157,Wensleydale,-1.5064128445376321,55.12016327698423
E05009158,Wooler,-2.056462323117829,55.53262478221957
E05009281,"Gobowen, Selattyn and Weston Rhyn",-3.0841324626202957,52.88748663766643
E05009282,Oswestry East,-3.0409378913851053,52.86163080370305
E05009283,Oswestry South,-3.060323281549266,52.854323473079376
E05009284,Oswestry West,-3.0638064646464636,52.863578181818184
E05009285,Ruyton and Baschurch,-2.8837585035461135,52.813665220361834
E05009286,St Oswald,-3.059819400092891,52.82987214079102
E05009287,Whittington,-2.9746538593758958,52.85250167657094
E05009288,Aldersgate,-0.09711850683491063,51.518225762355414
E05009289,Aldgate,-0.07913091670041968,51.513888726879976
E05009290,Bassishaw,-0.09321884057971093,51.51669275362319
E05009291,Billingsgate,-0.08265159206275997,51.50966317489617
E05009292,Bishopsgate,-0.08112927922161015,51.51833384969914
E05009293,Bread Street,-0.09768323930418486,51.5134893041843
E05009294,Bridge,-0.08587402892897826,51.51022704371851
E05009295,Broad Street,-0.08575133480284128,51.51595557188342
E05009296,Candlewick,-0.08761451451451456,51.51158278278278
E05009297,Castle Baynard,-0.10431953436453607,51.5128378461702
E05009298,Cheap,-0.09472281567923066,51.51511588868941
E05009299,Coleman Street,-0.08887067110154573,51.51767886910585
E05009300,Cordwainer,-0.09284005559767465,51.51306469547637
E05009301,Cornhill,-0.08451985130111496,51.51450978934324
E05009302,Cripplegate,-0.09427364341085279,51.51957829457364
E05009303,Dowgate,-0.09019760295021403,51.51039516492522
E05009304,Farringdon Within,-0.10136878822629979,51.516950162461775
E05009305,Farringdon Without,-0.10850876748673595,51.51471620236372
E05009306,Langbourn,-0.08440745123821766,51.51245456936226
E05009307,Lime Street,-0.08224545454545457,51.514093939393945
E05009308,Portsoken,-0.07539736487786124,51.51439296018465
E05009309,Queenhithe,-0.09763627906976707,51.5110407751938
E05009310,Tower,-0.07760824275362317,51.51083713768116
E05009311,Vintry,-0.09408875968992363,51.511208527131785
E05009312,Walbrook,-0.08902282655246299,51.51352119914347
E05009313,Chopwell and Rowlands Gill,-1.7905870978702,54.920473677764605
E05009315,Walkern,-0.10917473309148315,51.90925007852488
E05009316,Manor,-0.1657863269230771,51.91277316346154
E05009317,Bethnal Green,-0.04764435598599267,51.52583090938936
E05009318,Blackwall & Cubitt Town,-0.00900979641288623,51.49959400705307
E05009319,Bow East,-0.025841453665951076,51.53654853201222
E05009320,Bow West,-0.037159309174913314,51.531187480073996
E05009321,Bromley North,-0.01852933995989205,51.52621974452873
E05009322,Bromley South,-0.017136746662549468,51.52169752810145
E05009323,Canary Wharf,-0.02124442196509927,51.50211163950202
E05009324,Island Gardens,-0.015633333333333332,51.49276666666667
E05009325,Lansbury,-0.010535652031862625,51.5164492894001
E05009326,Limehouse,-0.03369824808936077,51.51025300411523
E05009327,Mile End,-0.02943924072947809,51.51818941481344
E05009328,Poplar,-0.01009940589433306,51.51066932679149
E05009329,St Dunstan's,-0.041562025621184544,51.518496466339954
E05009330,St Katharine's & Wapping,-0.06098123747750226,51.50742201242911
E05009331,St Peter's,-0.058264090167088174,51.52903669068488
E05009332,Shadwell,-0.05050034364260847,51.51182203608248
E05009333,Spitalfields & Banglatown,-0.06874402782883252,51.519638063145855
E05009334,Stepney Green,-0.05044984608619145,51.51673564204046
E05009335,Weavers,-0.07016386415226188,51.52629046621268
E05009336,Whitechapel,-0.06422772619624303,51.513796335916894
E05009337,Baylis and Stoke,-0.6060632635625797,51.52268052114481
E05009338,Britwell and Northborough,-0.6311642328125414,51.53390309596713
E05009339,Central,-0.5878647526769432,51.50787924265573
E05009340,Chalvey,-0.6083408347469166,51.50727601306779
E05009341,Cippenham Green,-0.6385584306623302,51.516740361965304
E05009342,Cippenham Meadows,-0.6300376377492424,51.508956351602464
E05009343,Colnbrook with Poyle,-0.5176554429546943,51.48448722089884
E05009344,Elliman,-0.5920757150637177,51.517589622771666
E05009345,Farnham,-0.6236379168476616,51.525824024505326
E05009346,Foxborough,-0.5397098915989169,51.49519907889528
E05009347,Haymill and Lynch Hill,-0.6454326766708531,51.52724904255085
E05009348,Langley Kedermister,-0.5520052102618349,51.49921130212466
E05009349,Langley St Mary's,-0.542892691709101,51.505277157591635
E05009350,Upton,-0.5719942541662398,51.500500928103236
E05009351,Wexham Lea,-0.5766666666666667,51.51643333333333
E05009352,Blackwater and Hawley,-0.8036034241504971,51.31700500549691
E05009353,Crookham East,-0.8252381392573682,51.26900863676859
E05009354,Crookham West and Ewshot,-0.8386309928383793,51.253628310051724
E05009355,Fleet Central,-0.8430354004516188,51.27586153310272
E05009356,Fleet East,-0.8157025449129468,51.28825828186962
E05009357,Fleet West,-0.853523174205011,51.28783546636705
E05009358,Hartley Wintney,-0.9115807700937043,51.32413948575805
E05009359,Hook,-0.9606646528520055,51.29216859006027
E05009360,Odiham,-0.9211228622569215,51.236978187584434
E05009361,Yateley East,-0.813778321512836,51.3364074943592
E05009362,Yateley West,-0.8402578927663708,51.33434335932969
E05009363,Burford,-1.6489149523867868,51.81647048080261
E05009364,Brize Norton and Shilton,-1.5860536701428958,51.79020774350506
E05009365,Carterton North West,-1.6003703519256303,51.76404130146082
E05009367,Brownswood,-0.09753744292237387,51.56414123207562
E05009368,Cazenove,-0.06788265086206918,51.5654558908046
E05009369,Clissold,-0.08569207848596276,51.559382350601574
E05009370,Dalston,-0.07148190793533202,51.547146155744784
E05009371,De Beauvoir,-0.08101797711781825,51.54147791301526
E05009372,Hackney Central,-0.06104935771214362,51.548098079699955
E05009373,Hackney Downs,-0.06208030083154888,51.557649337755976
E05009374,Hackney Wick,-0.03038261493601576,51.54597331882941
E05009375,Haggerston,-0.07156522103709614,51.53391775340444
E05009376,Homerton,-0.049669930458157714,51.547944704008884
E05009377,Hoxton East & Shoreditch,-0.08184311962877398,51.52946909295212
E05009378,Hoxton West,-0.08962817440711465,51.530940748517786
E05009379,King's Park,-0.033826972983605264,51.55528069850572
E05009380,Lea Bridge,-0.050186916306131917,51.55908142871351
E05009381,London Fields,-0.06524300531740278,51.540207273682135
E05009382,Shacklewell,-0.07284767812195218,51.55283799250013
E05009383,Springfield,-0.06298854306279479,51.57071564904443
E05009384,Stamford Hill West,-0.0794385096332874,51.56856507516513
E05009385,Stoke Newington,-0.0763429662562694,51.56047999316006
E05009386,Victoria,-0.04879124786984261,51.539164454519145
E05009387,Woodberry Down,-0.0892411990389586,51.5708188887631
E05009388,Abingdon,-0.1961978748136353,51.49624458090112
E05009389,Brompton & Hans Town,-0.168978233777832,51.494366309444075
E05009390,Campden,-0.19410635613779845,51.5049440128706
E05009391,Chelsea Riverside,-0.17528270825891765,51.48221242211375
E05009392,Colville,-0.2044950785980112,51.51592286841082
E05009393,Courtfield,-0.18118141500845536,51.491897359864744
E05009394,Dalgarno,-0.22171273408239675,51.52494650436954
E05009395,Earl's Court,-0.19514581413571522,51.49117712270804
E05009396,Golborne,-0.20871206353854138,51.522828594783206
E05009397,Holland,-0.20662367697594458,51.501166006635856
E05009398,Norland,-0.21012292986476042,51.50948133396235
E05009399,Notting Dale,-0.21561200523640883,51.51374748960419
E05009400,Pembridge,-0.199364466762315,51.51082087333996
E05009401,Queen's Gate,-0.185568705146832,51.49838195306653
E05009402,Redcliffe,-0.18789500429697717,51.48658826551583
E05009403,Royal Hospital,-0.15978618986999882,51.48839105427613
E05009404,St. Helen's,-0.21807926414717,51.51881601679664
E05009405,Stanley,-0.1765584669317289,51.48632189731093
E05009406,Bletchley East,-0.7265223649621352,51.98861049519132
E05009407,Bletchley Park,-0.7510714509230778,51.99549307465608
E05009408,Bletchley West,-0.7570392860759484,52.00489053966245
E05009409,Bradwell,-0.794306805557999,52.04647747942731
E05009410,Broughton,-0.7059182588379552,52.050597452294106
E05009411,Campbell Park & Old Woughton,-0.7317316010922986,52.03755575522954
E05009412,Central Milton Keynes,-0.7614883813245149,52.03943475477438
E05009413,Danesborough & Walton,-0.6734182172654566,52.00913284771508
E05009414,Loughton & Shenley,-0.7932002252167417,52.023304586193866
E05009415,Monkston,-0.7009777061696538,52.02701788215957
E05009416,Newport Pagnell North & Hanslope,-0.8044246385428798,52.10769984913984
E05009417,Newport Pagnell South,-0.7310321442785722,52.0760639503748
E05009418,Olney,-0.6860771631082274,52.127522454712356
E05009419,Shenley Brook End,-0.7774652813689011,52.01161999957957
E05009420,Stantonbury,-0.7676524301393993,52.063244666323
E05009421,Stony Stratford,-0.8366640544040117,52.03812703757312
E05009422,Tattenhoe,-0.7950059200643472,51.9979129744627
E05009423,Wolverton,-0.8140759247096117,52.06258992597589
E05009424,Woughton & Fishermead,-0.7401894109700544,52.02326418365403
E05009425,Abbots Langley & Bedmond,-0.4198763588504751,51.718597406884086
E05009426,Carpenders Park,-0.377886486288413,51.62731469867488
E05009427,Chorleywood North & Sarratt,-0.48196647546431487,51.67447552429479
E05009428,Chorleywood South & Maple Cross,-0.515632579512598,51.62892620312514
E05009429,Dickinsons,-0.4469895321606711,51.64705210466439
E05009430,Durrants,-0.43807495026559223,51.65465412334133
E05009431,Gade Valley,-0.44023590074374663,51.699980622713554
E05009432,Leavesden,-0.39894392093248515,51.700417813771764
E05009433,Moor Park & Eastbury,-0.43852722427094243,51.626260677209416
E05009434,Oxhey Hall & Hayling,-0.4042598735668055,51.63491749630062
E05009435,Penn & Mill End,-0.4988879716207342,51.639276792158796
E05009436,Rickmansworth Town,-0.47487389470944513,51.636280712335044
E05009437,South Oxhey,-0.3978837601470008,51.62108798409044
E05009438,Arrow,-2.935160299523533,52.22483762072126
E05009439,Aylestone Hill,-2.6925138343245045,52.06151797320839
E05009440,Backbury,-2.6059244736243854,52.041283205796475
E05009441,Belmont Rural,-2.7486131839918477,52.04408411531828
E05009442,Birch,-2.7440307885941055,51.93426389312021
E05009443,Bircher,-2.773791542233576,52.276893110900936
E05009444,Bishops Frome & Cradley,-2.4527311448042335,52.14220177386023
E05009445,Bobblestock,-2.734935786890992,52.072786961093584
E05009446,Bromyard Bringsty,-2.465788640481397,52.21982244677178
E05009447,Bromyard West,-2.549000359953495,52.182531093573004
E05009448,Castle,-2.9926159410466893,52.13417916465141
E05009449,Central,-2.7090440214326,52.051951593725704
E05009450,College,-2.7057522161297696,52.06464467671921
E05009452,Dinedor Hill,-2.6672355113297117,51.989232387100024
E05009453,Eign Hill,-2.6973275319702887,52.05600891033004
E05009454,Golden Valley North,-3.0077575790815665,52.072751622090834
E05009455,Golden Valley South,-2.959074187554105,51.98164147213598
E05009456,Greyfriars,-2.7365353979240834,52.054536886003355
E05009457,Hagley,-2.640226737974273,52.086280000294856
E05009458,Hampton,-2.6155911937309875,52.19900381233548
E05009459,Hinton & Hunderton,-2.7245958997159434,52.04725889835742
E05009460,Holmer,-2.7028326119307797,52.07794750201964
E05009461,Hope End,-2.4065739734771423,52.08716802552065
E05009462,Kerne Bridge,-2.617599312511279,51.86793493724008
E05009463,Kings Acre,-2.7477712613495333,52.07003983669737
E05009464,Kington,-3.056731210209593,52.19386984089536
E05009465,Ledbury North,-2.426514381382932,52.056374760882626
E05009466,Ledbury South,-2.402386353604431,52.026100720131026
E05009467,Ledbury West,-2.4482569959819553,52.04231524871484
E05009468,Leominster East,-2.713802738760795,52.21814513425298
E05009469,Leominster North & Rural,-2.672478653373854,52.2776770623193
E05009470,Leominster South,-2.774786146768382,52.20332471799664
E05009471,Leominster West,-2.7768281389737988,52.22666539909301
E05009472,Llangarron,-2.6795055487619983,51.89180543807418
E05009473,Mortimer,-2.8847013279137124,52.3235522504286
E05009474,Newton Farm,-2.737996039435662,52.03827293897671
E05009475,Old Gore,-2.5541152161256546,51.97644386883261
E05009476,Penyard,-2.506516476051762,51.90416858343876
E05009478,Red Hill,-2.7256106870849712,52.03707282919998
E05009479,Ross East,-2.570334381995281,51.91011686617172
E05009480,Ross North,-2.572885547816244,51.924325146922634
E05009481,Ross West,-2.5935463759364445,51.910417424313906
E05009482,Saxon Gate,-2.712528094447519,52.0401536893562
E05009485,Three Crosses,-2.5454510194220927,52.09632995714913
E05009486,Tupsley,-2.685358180595418,52.051227541132675
E05009487,Weobley,-2.8393637500091606,52.149456306712985
E05009488,Whitecross,-2.7461809120140313,52.06173304296989
E05009489,Widemarsh,-2.720883202122953,52.06471987566957
E05009490,Wormside,-2.792000771492048,51.99104951644222
E05009491,Bassenhally,-0.07833925302062654,52.57622569675315
E05009492,"Benwick, Coates & Eastrea",-0.08048093702021017,52.532354253510626
E05009493,Birch,0.058800000000000005,52.4566
E05009494,Clarkson,0.16414922888116248,52.66888555532829
E05009495,Doddington & Wimblington,0.0797426592662238,52.49969946682411
E05009496,Elm & Christchurch,0.14381818977105218,52.59158411830836
E05009497,Kirkgate,0.1756386995130334,52.67196802253414
E05009498,Lattersey,-0.11586666666666666,52.5544
E05009499,Manea,0.13714370762058925,52.4705004468407
E05009500,March East,0.1305045184383109,52.54801123427733
E05009501,March North,0.05000287875540823,52.57117649486914
E05009502,March West,0.043959624915487217,52.53738098804188
E05009503,Medworth,0.14241343760687875,52.64531232485303
